song_id,title,primary_artist,artists,artists_list,artist_count,text_damaged,n_sources,release_date,release_year,explicit,primary_genre,artist_country,bpm,danceability,energy,valence,acousticness,artist2025_name,artist2025_rank,artist2025_monthly_listeners_millions_mar2026,artist2025_followers_millions,artist2025_grammy_wins,artist2025_debut_year,artist2025_primary_genre,artist2025_country,artist2025_gender,artist2025_top_song,sp2023_title,sp2023_artists,sp2023_artist_count,sp2023_release_date,sp2023_release_year,sp2023_spotify_playlists,sp2023_spotify_charts,sp2023_streams,sp2023_apple_playlists,sp2023_apple_charts,sp2023_deezer_playlists,sp2023_deezer_charts,sp2023_shazam_charts,sp2023_bpm,sp2023_key,sp2023_mode,sp2023_danceability,sp2023_valence,sp2023_energy,sp2023_acousticness,sp2023_instrumentalness,sp2023_liveness,sp2023_speechiness,sp2024_title,sp2024_artists,sp2024_artist_count,sp2024_album_name,sp2024_isrc,sp2024_release_date,sp2024_release_year,sp2024_all_time_rank,sp2024_track_score,sp2024_spotify_streams,sp2024_spotify_playlist_count,sp2024_spotify_playlist_reach,sp2024_spotify_popularity,sp2024_youtube_views,sp2024_youtube_likes,sp2024_tiktok_posts,sp2024_tiktok_likes,sp2024_tiktok_views,sp2024_youtube_playlist_reach,sp2024_apple_music_playlist_count,sp2024_airplay_spins,sp2024_siriusxm_spins,sp2024_deezer_playlist_count,sp2024_deezer_playlist_reach,sp2024_amazon_playlist_count,sp2024_pandora_streams,sp2024_pandora_track_stations,sp2024_soundcloud_streams,sp2024_shazam_counts,sp2024_explicit,alltime_title,alltime_artists,alltime_artist_count,alltime_rank,alltime_total_streams,alltime_primary_genre,alltime_artist_country,alltime_bpm,alltime_release_year,alltime_explicit,alltime_danceability,alltime_energy,alltime_valence,alltime_acousticness,wrapped2025_title,wrapped2025_artists,wrapped2025_artist_count,wrapped2025_rank,wrapped2025_streams,wrapped2025_primary_genre,wrapped2025_artist_country,wrapped2025_bpm,wrapped2025_duration_seconds,wrapped2025_release_year,wrapped2025_peak_global_chart_position,wrapped2025_explicit,wrapped2025_danceability,wrapped2025_energy,wrapped2025_valence,wrapped2025_acousticness
1001,Cumbia Buena,Grupo la Cumbia,Grupo la Cumbia,Grupo la Cumbia,1,False,1,2020-03-13,2020,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cumbia Buena,Grupo la Cumbia,1,Cumbia Buena,QZGLM2048244,2020-03-13,2020,4476,19.7,35324338,8655,6561177,55,20232023,188767,4201337,681866858,8808203215,,2,1971,,1,7814,,14651981,4076,,785161,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,Cupid,Fifty Fifty,Fifty Fifty,Fifty Fifty,1,False,2,2023-02-24,2023,False,,,120,0.77,0.66,0.94,0.65,,,,,,,,,,,Cupid,Fifty Fifty,1,2023-02-24,2023,526,10,139681964,15,93,30,0,320,120,D,Major,0.77,0.94,0.66,0.65,0.0,0.38,0.03,Cupid,FIFTY FIFTY,1,The Beginning: Cupid - Single,KSA012239180,2023-02-24,2023,1256,42.2,212084990,34632,4625072,37,191028847,3745346,159346,66491755,543360467,54875497,15,41846,809,,,4,2219997,17467,,1249929,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,Cupido,Tini,Tini,Tini,1,False,2,2023-02-14,2023,False,,,120,0.91,0.58,0.63,0.52,,,,,,,,,,,Cupido,Tini,1,2023-02-14,2023,1240,24,217672943,51,29,63,4,54,120,A,Major,0.91,0.63,0.58,0.52,0.0,0.31,0.22,Cupido,TINI,1,Cupido,USHR12245118,2023-02-14,2023,905,50.7,358240136,35751,23674275,70,216226939,844073,827378,189261300,2253379250,20052884,42,33335,317,33,444294,77,243118,294,,556867,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,Cupid - Twin Ver.,Fifty Fifty,Fifty Fifty,Fifty Fifty,1,False,2,2023-02-24,2023,False,,,120,0.78,0.59,0.76,0.43,,,,,,,,,,,Cupid - Twin Ver.,Fifty Fifty,1,2023-02-24,2023,2942,77,496795686,91,212,78,6,0,120,B,Minor,0.78,0.76,0.59,0.43,0.0,0.34,0.03,Cupid - Twin Ver.,FIFTY FIFTY,1,The Beginning: Cupid - Single,KSA012239181,2023-02-24,2023,229,102.3,861388470,103040,37365896,48,15219067,176594,2107181,407118298,4388576830,,110,152024,624,34,336049,77,21156145,21450,,5114752,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,Cupid � Twin Ver. (FIFTY FIFTY) � Spe,sped up 8282,sped up 8282,sped up 8282,1,True,2,1997-01-01,1997,True,,,144,0.74,0.73,0.75,0.42,,,,,,,,,,,Cupid � Twin Ver. (FIFTY FIFTY) � Spe,sped up 8282,1,1997-01-01,1997,472,2,103762518,0,0,6,0,0,144,F,Major,0.74,0.75,0.73,0.42,0.0,0.09,0.04,Cupid � Twin Ver. (FIFTY FIFTY) � Spe,sped up 8282,1,Cupid � Twin Ver. (FIFTY FIFTY) � Spe,KRA252300672,2023-04-08,2023,42,211.2,170970614,27827,5784546,41,22280037,334523,14348249,948225544,12196985599,,2,672,,4,35737,9,270610,3170,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,Cure For Me,AURORA,AURORA,AURORA,1,False,1,2021-07-07,2021,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cure For Me,AURORA,1,Cure For Me,GBUM72100848,2021-07-07,2021,4392,20.0,164125901,48700,4015128,57,145427971,2917166,363203,173214204,1747148081,885461427,25,11800,,13,37443,4,628739,3789,,1605654,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,Curtains,Ed Sheeran,Ed Sheeran,Ed Sheeran,1,False,1,2023-05-05,2023,,,,176,0.5,0.76,0.44,0.1,Ed Sheeran,7,76.3,115,4,2011,Pop/Folk,UK,Male,Azizam,Curtains,Ed Sheeran,1,2023-05-05,2023,715,0,39893489,37,3,27,0,50,176,F#,Minor,0.5,0.44,0.76,0.1,0.0,0.32,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,Cute,Aurel Surya Lie,Aurel Surya Lie,Aurel Surya Lie,1,False,1,2022-08-29,2022,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cute,Aurel Surya Lie,1,Cute,SGB502236207,2022-08-29,2022,564,64.1,142732,90,4986,21,195295,5143,6975800,319088576,5316677737,,,,,,,,,,,21634,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,CUTE DEPRESSED,Dyan Dxddy,Dyan Dxddy,Dyan Dxddy,1,False,1,2024-02-02,2024,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUTE DEPRESSED,Dyan Dxddy,1,Cute Depressed - Single,QZZ662413549,2024-02-02,2024,3726,22.2,54477192,3729,21277335,77,36326774,890834,,3460300,41400000,,2,1,,1,378,,,,,120049,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,CYBERTRUCK,Bad Bunny,Bad Bunny,Bad Bunny,1,False,1,2023-10-13,2023,True,,,,,,,,Bad Bunny,4,84.2,89,0,2016,Reggaeton,Puerto Rico,Male,NUEVAYoL,,,,,,,,,,,,,,,,,,,,,,,,CYBERTRUCK,Bad Bunny,1,nadie sabe lo que va a pasar ma�,QMFME2364186,2023-10-13,2023,3540,22.9,99022909,18212,7936625,,14594444,227707,,,,,8,378,,,,4,2375239,611,1196116,240886,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,Cynical,twocolors,twocolors,twocolors,1,False,1,2023-06-30,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cynical,twocolors,1,Cynical,DEUM72307092,2023-06-30,2023,1363,40.2,112737954,20339,47189903,41,37013758,255685,1691,12949,119315,77922145,26,154407,38,43,1568135,24,1933,8,,1934390,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,D�,Teya Dora,Teya Dora,Teya Dora,1,True,1,2023-03-22,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D�,Teya Dora,1,D�,FRX202362720,2023-03-22,2023,1332,40.7,125289731,25929,2777533,65,150869846,2405158,311288,69237529,855679980,2968009,20,1302,,5,2700,,,,,6583285,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,Daddy Issues,The Neighbourhood,The Neighbourhood,The Neighbourhood,1,False,2,2015-10-30,2015,False,,,85,0.59,0.52,0.33,0.07,,,,,,,,,,,Daddy Issues,The Neighbourhood,1,2015-10-30,2015,9771,4,1127468248,42,70,384,0,3,85,A#,Major,0.59,0.33,0.52,0.07,0.15,0.12,0.03,Daddy Issues,The Neighbourhood,1,Wiped Out!,USSM11506747,2015-10-30,2015,2627,27.5,1435372572,239555,84147867,80,450121249,5511534,252108,196480803,1122697302,8013039,47,81,,24,84882,3,32313966,41491,,3422693,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,Daechwita,Agust D,Agust D,Agust D,1,False,1,2020-05-22,2020,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daechwita,Agust D,1,D-2,QM6N22036182,2020-05-22,2020,4375,20.1,313507248,26753,16233508,67,502937217,15675718,218,955832,4863938,133268690,9,208,7,5,26540,4,2618702,2413,,587656,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,Dah Dah DahDah,Nardo Wick,Nardo Wick,Nardo Wick,1,False,1,2022-07-22,2022,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dah Dah DahDah,Nardo Wick,1,Who is Nardo Wick?? (Deluxe),USRC12202590,2022-07-22,2022,3766,22.0,142262820,53038,20272136,63,35675859,373352,134014,53648356,365465494,323596,18,2393,125,3,25942,21,23389178,10534,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,Daisy,Ashnikko,Ashnikko,Ashnikko,1,False,1,2020-07-09,2020,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daisy,Ashnikko,1,Daisy,GBAYE2000596,2020-07-09,2020,2543,28.1,509353753,87580,20339605,63,231541575,3846027,893392,124467502,842856226,1767008,45,14716,112,21,15708,3,18916451,32263,,2842135,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,Dakiti,Bad Bunny,"Bad Bunny, Jhay Cortez",Bad Bunny; Jhay Cortez,2,False,2,2020-10-30,2020,True,,,110,0.73,0.57,0.14,0.4,Bad Bunny,4,84.2,89,0,2016,Reggaeton,Puerto Rico,Male,NUEVAYoL,Dakiti,"Bad Bunny, Jhay Cortez",2,2020-10-30,2020,11215,21,1763363713,189,166,525,9,25,110,E,Minor,0.73,0.14,0.57,0.4,0.0,0.11,0.05,Dakiti,Bad Bunny,1,Dakiti,QMFME2004132,2020-01-01,2020,262,96.1,1977947460,245685,56430031,72,1861597184,10999677,21703,1119576,21573356,724908300,265,202804,241,97,3921489,72,152205131,46748,,6091496,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,Dale Don Dale,ElMusto,ElMusto,ElMusto,1,False,1,2024-05-17,2024,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dale Don Dale,ElMusto,1,Dale Don Dale,TRADS2300163,2024-05-17,2024,2978,25.5,14289955,745,4805106,71,10933199,73479,,,,,4,268,,2,16378,,,,,61976,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,Damage,H.E.R.,H.E.R.,H.E.R.,1,False,1,2020-10-21,2020,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage,H.E.R.,1,Damage,USRC11903897,2020-10-21,2020,2686,27.2,108241832,24791,8314569,53,206773555,1296813,164089,11238095,122657966,32626219,82,229820,378,24,606294,29,183123789,60457,,1838870,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,Dame Tu Cosita (feat. Cutty Ranks),El Chombo,El Chombo,El Chombo,1,False,1,2018-04-15,2018,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dame Tu Cosita (feat. Cutty Ranks),El Chombo,1,Dame Tu Cosita,FR6Q11800035,2018-04-15,2018,2729,26.9,47325533,11423,1899926,54,585319992,2136542,5161110,484259534,6695334604,,3,6147,13,2,428,,328189,11258,,580948,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,DAN�A,Mc Pedrinho,"Mc Pedrinho, Pedro Sampaio",Mc Pedrinho; Pedro Sampaio,2,True,2,2022-02-01,2022,False,,,135,0.78,0.57,0.55,0.04,,,,,,,,,,,DAN�A,"Mc Pedrinho, Pedro Sampaio",2,2022-02-01,2022,911,2,208166039,45,0,99,1,1,135,A,Minor,0.78,0.55,0.57,0.04,0.0,0.1,0.08,DAN�A,PEDRO SAMPAIO,1,DAN�A,BRWMB2200077,2022-02-01,2022,4471,19.7,231523576,35530,9584099,58,173364125,1394374,2235,96354,2321734,99542687,31,16600,4,38,271584,8,6862,72,,697492,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,Dan�a Ma,Bolofofos,Bolofofos,Bolofofos,1,True,1,2019-05-03,2019,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dan�a Ma,Bolofofos,1,Dan�a Ma,CAHQJ1924665,2019-05-03,2019,2536,28.1,10423140,1820,350049,49,1126576126,2223950,3453,49425,3059373,16,,,,,,,,,,9247,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,"DAN�ARINA (feat. Nicky Jam, MC Pedrinho) - R",PEDRO SAMPAIO,PEDRO SAMPAIO,PEDRO SAMPAIO,1,True,1,2022-05-13,2022,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAN�ARINA (feat. Nicky Jam, MC Pedrinho) - R",PEDRO SAMPAIO,1,Cullinan,BRWMB2200601,2022-05-13,2022,4301,20.3,100491006,20334,8731399,59,243709,3244,1501663,299220395,3650693327,,11,14565,,26,270425,6,155438,,60644,1111153,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,Dance Alone,Sia,Sia,Sia,1,False,1,2024-02-07,2024,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dance Alone,Sia,1,Dance Alone,USAT22400525,2024-02-07,2024,3660,22.4,25180079,3020,15579341,3,4405480,64658,,,,2050084502,46,40258,79,32,6943957,45,847587,68,,206471,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,DANCE CRIP,Trueno,Trueno,Trueno,1,False,2,2021-11-17,2021,True,,,106,0.86,0.79,0.86,0.11,,,,,,,,,,,DANCE CRIP,Trueno,1,2021-11-17,2021,731,0,198883004,14,14,24,0,4,106,,Major,0.86,0.86,0.79,0.11,0.0,0.08,0.09,DANCE CRIP,Trueno,1,DANCE CRIP,ARRWN2000082,2021-11-17,2021,3754,22.1,265253887,50642,5259227,61,186689501,2429799,123504,81240604,704505804,48162048,25,,,10,117988,10,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,"Dance For Me (1, 2, 3) - Stutter Techno",Sonny Wern,Sonny Wern,Sonny Wern,1,False,1,2023-10-06,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dance For Me (1, 2, 3) - Stutter Techno",Sonny Wern,1,"Dance For Me (1, 2, 3) [Stutter Techno]",NL1DT2300205,2023-10-06,2023,2115,31.3,87323895,31519,22810387,,,,21439,8893299,119926922,,20,2057,,22,142486,10,,,1691509,403097,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,Dance Monkey,Tones and I,Tones and I,Tones and I,1,False,3,2019-05-10,2019,False,Pop,Australia,98,0.82,0.59,0.54,0.69,,,,,,,,,,,Dance Monkey,Tones and I,1,2019-05-10,2019,24529,0,2864791672,533,167,3595,6,,98,F#,Minor,0.82,0.54,0.59,0.69,0.0,0.18,0.1,Dance Monkey,Tones And I,1,Dance Monkey,QZES71982312,2019-05-10,2019,40,214.5,3071214106,375201,64901153,71,3366447481,27240268,10342366,393814740,5861939942,2428166573,549,573733,169,584,5749770,121,373294159,844198,37430204,44842636,False,Dance Monkey,Tones and I,1,9,3690000000,Pop,Australia,98,2019,False,0.83,0.63,0.73,0.14,,,,,,,,,,,,,,,,
1028,Dance The Night (From Barbie The Album),Dua Lipa,Dua Lipa,Dua Lipa,1,False,2,2023-05-25,2023,False,,,110,0.67,0.85,0.78,0.02,Dua Lipa,15,62.1,82,2,2017,Pop/Dance,UK,Female,Illusion,Dance The Night (From Barbie The Album),Dua Lipa,1,2023-05-25,2023,2988,101,127408954,0,0,143,38,0,110,B,Minor,0.67,0.78,0.85,0.02,0.0,0.33,0.05,Dance The Night - From Barbie The Album,Dua Lipa,1,Dance The Night (From Barbie The Album),USAT22305457,2023-05-25,2023,85,166.2,860026452,74769,139913794,80,173044031,1640319,175536,90924917,1227837850,1205266954,7,759185,1100,82,4067956,,64567514,22064,1843883,3199636,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,Dancing Feet (feat. DNCE),Kygo,Kygo,Kygo,1,False,1,2022-02-25,2022,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dancing Feet (feat. DNCE),Kygo,1,Dancing Feet (feat. DNCE),USRC12200139,2022-02-25,2022,4479,19.7,194708224,32664,28154571,61,20154009,183170,5040,2974319,29481029,249991266,54,158571,40,50,450408,20,5959629,1347,,1253748,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,Dancing in My Room,347aidan,347aidan,347aidan,1,False,1,2020-10-26,2020,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dancing in My Room,347aidan,1,Dancing in My Room,USQX92004785,2020-10-26,2020,2976,25.5,335188091,86549,11975787,61,122687107,2529521,1154302,413677323,3434097182,1051743,54,5455,119,9,18086,,7989935,19258,,1709213,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,Dancing On My Own,Calum Scott,Calum Scott,Calum Scott,1,False,1,2016-03-11,2016,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dancing On My Own,Calum Scott,1,Dancing On My Own,UK6KW1500205,2016-03-11,2016,2154,31.0,1232373956,134807,70718949,74,823692209,4889435,97136,5421535,58183913,49841169,101,19205,,41,312677,17,101328706,103883,23905057,5361735,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,Dancing With A Stranger (with Normani),Sam Smith,Sam Smith,Sam Smith,1,False,1,2019-01-11,2019,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dancing With A Stranger (with Normani),Sam Smith,1,Dancing With A Stranger (with Normani),GBUM71807386,2019-01-11,2019,663,59.1,1349115675,113525,53504146,71,1029803478,4717155,221401,6690117,102120652,2211960159,180,509702,524,76,1145425,56,258006262,105686,,9363816,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,Dancing With Your Ghost,Sasha Alex Sloan,Sasha Alex Sloan,Sasha Alex Sloan,1,False,1,2019-06-28,2019,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dancing With Your Ghost,Sasha Alex Sloan,1,Dancing With Your Ghost,USRC11901644,2019-06-28,2019,2458,28.8,573785235,104197,40491454,71,67117513,621757,3623560,106517866,1230812968,,54,1225,,16,122149,7,3496175,6666,,2472211,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,Dancin� In The C,Tyler Hubbard,Tyler Hubbard,Tyler Hubbard,1,True,1,2022-08-19,2022,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dancin� In The C,Tyler Hubbard,1,Dancin' In The Country,USUM72206481,2022-08-19,2022,2129,31.2,142607318,17721,11539344,67,13270587,89854,14841,2675513,40035442,,28,301252,131,2,89250,26,50982434,6178,,596894,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,Aaron Smith,Aaron Smith,1,False,1,2014-11-07,2014,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,1,Dancin (Krono Remix),QMLA71400326,2014-11-07,2014,1411,39.4,856908437,163911,32032973,71,937887038,8642499,588686,210711962,2116323580,104816466,73,12133,,68,607320,20,9617789,28638,89898276,20060916,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,Dandelions,Ruth B.,Ruth B.,Ruth B.,1,False,2,2017-04-28,2017,False,,,117,0.61,0.69,0.45,0.02,,,,,,,,,,,Dandelions,Ruth B.,1,2017-04-28,2017,3423,21,1116995633,41,100,59,1,32,117,C#,Major,0.61,0.45,0.69,0.02,0.0,0.09,0.03,Dandelions,Ruth B.,1,Dandelions,USSM11703468,2017-04-28,2017,2383,29.2,1561518107,183674,67708124,82,96339252,1072061,2320661,904381932,7603775552,,40,16685,119,63,404143,9,18672545,54931,541064,4364553,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,Dandini Dandini Dastana,Derya Yildirim,Derya Yildirim,Derya Yildirim,1,False,1,2023-02-10,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dandini Dandini Dastana,Derya Yildirim,1,"Hey Dostum, �",DEE882214257,2023-02-10,2023,1165,44.0,12750,8,137,9,520926927,1601560,,,,,,7,,,,,,,,186,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,dangerous,21 Savage,21 Savage,21 Savage,1,False,1,2024-01-10,2024,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dangerous,21 Savage,1,dangerous,USSM12309167,2024-01-10,2024,3407,23.5,47098347,15845,17899427,,1767046,28517,,,,,7,198,,3,32708,12,1307483,186,,85831,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,Dangerous Woman,Ariana Grande,Ariana Grande,Ariana Grande,1,False,1,2016-03-11,2016,False,,,,,,,,Ariana Grande,8,72.8,94,2,2013,Pop/R&B,USA,Female,we can't be friends,,,,,,,,,,,,,,,,,,,,,,,,Dangerous Woman,Ariana Grande,1,Dangerous Woman,USUM71601826,2016-03-11,2016,1934,32.9,1120622892,104167,39070160,74,1005463648,10636477,1235857,67641088,533969522,175840192,90,25667,93,42,585777,10,251664382,168447,,4234563,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,Danger (Spider) (Offset & JID),Offset,"Offset, JID",Offset; JID,2,False,1,2023-06-02,2023,,,,143,0.83,0.69,0.25,0.04,,,,,,,,,,,Danger (Spider) (Offset & JID),"Offset, JID",2,2023-06-02,2023,214,0,24975653,3,3,6,0,0,143,B,Major,0.83,0.25,0.69,0.04,0.0,0.23,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,Danza Kuduro,Don Omar,"Don Omar, Lucenzo",Don Omar; Lucenzo,2,False,2,2010-01-01,2010,False,,,130,0.47,0.92,0.86,0.08,,,,,,,,,,,Danza Kuduro,"Don Omar, Lucenzo",2,2010-01-01,2010,17138,37,1279434863,119,81,974,1,503,130,,Major,0.47,0.86,0.92,0.08,0.0,0.05,0.24,Danza Kuduro,Don Omar,1,Vem Dancar Kuduro,USUM71020778,2010-01-01,2010,1605,36.6,1656974409,266408,90687992,76,597309937,3662324,61112,16978206,191397624,76476049,104,9175,129,75,1831607,68,851261577,1379850,,3110,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,Danza Kuduro - Cover,DJ MIX NON-STOP CHANNEL,DJ MIX NON-STOP CHANNEL,DJ MIX NON-STOP CHANNEL,1,False,1,2023-12-21,2023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danza Kuduro - Cover,DJ MIX NON-STOP CHANNEL,1,DON'T STOP WORKOUT -DJMIX-,TCJPY2352543,2023-12-21,2023,859,52.4,1648192461,15,52,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,Danza Kuduro - Cover,LOVE BGM JPN,LOVE BGM JPN,LOVE BGM JPN,1,False,1,2023-06-13,2023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danza Kuduro - Cover,LOVE BGM JPN,1,YOU&TUBE Over 100 million views,TCJPV2350416,2023-06-13,2023,3038,25.2,1648192461,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,Danza Kuduro - Cover,MUSIC LAB JPN,MUSIC LAB JPN,MUSIC LAB JPN,1,False,1,2024-05-21,2024,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danza Kuduro - Cover,MUSIC LAB JPN,1,CLUB DE YOKUKIKU YOUGAKU MEDLEY,TCJPA2445163,2024-05-21,2024,23,279.0,1655575417,10,655,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,Danza Kuduro - Cover,WORK OUT GYM - DJ MIX,WORK OUT GYM - DJ MIX,WORK OUT GYM - DJ MIX,1,False,1,2023-10-20,2023,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danza Kuduro - Cover,WORK OUT GYM - DJ MIX,1,WORK OUT MUSIC MIX,TCJPX2359315,2023-10-20,2023,1478,38.1,1642258500,9,49,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,Daqui pra Sempre,Manu,Manu,Manu,1,False,1,2023-09-22,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daqui pra Sempre,Manu,1,Daqui pra Sempre,QZTPX2351515,2023-09-22,2023,514,68.0,181784966,12794,30495153,76,340975288,1553160,,6,179,1293752603,17,3290,,42,8789193,19,,,,329363,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,DARARI,Treasure,Treasure,Treasure,1,False,2,2022-02-15,2022,False,,,85,0.72,0.64,0.55,0.49,,,,,,,,,,,DARARI,Treasure,1,2022-02-15,2022,328,0,182978249,10,21,7,0,9,85,,Major,0.72,0.55,0.64,0.49,0.0,0.07,0.04,DARARI,TREASURE,1,THE SECOND STEP : CHAPTER ONE,KRA402100151,2022-02-15,2022,1396,39.7,224285122,23891,5328396,63,171821740,3263544,3250466,181066454,1829158410,11752273,9,8636,23,,,8,75877,144,,869565,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,DARBA 9ADIYA,Moha K,Moha K,Moha K,1,False,1,2023-04-28,2023,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DARBA 9ADIYA,Moha K,1,DARBA 9ADIYA,FR6F32300680,2023-04-28,2023,3196,24.4,46356684,18454,1574124,53,74548185,462187,390100,69163531,1429881947,,9,1667,,1,62559,1,2,,,658573,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,Dark Horse,Katy Perry,Katy Perry,Katy Perry,1,False,1,2013-01-01,2013,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dark Horse,Katy Perry,1,PRISM,USUM71311296,2013-01-01,2013,3162,24.5,1445950326,185843,59242561,74,248178591,2292757,174645,115612448,984530315,,102,158891,453,86,600026,31,,,32936048,19991903,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
